"rank","title","artist"
"1","Scream & Shout","Will.i.am & Britney Spears"
"2","Gangnam Style","PSY"
"3","Try","P!nk"
"4","Diamonds","Rihanna"
"5","Due Respiri","Chiara"
"6","Locked Out Of Heaven","Bruno Mars"
"7","One Day/Reckoning Song","Asaf Avidan & The Mojos"
"8","Don't You Worry Child","Swedish House Mafia & John Martin"
"9","Ho Hey","Lumineers"
"10","Un Angelo Disteso Al Sole","Eros Ramazzotti"
"11","Non Sono L'Unica","Cixi"
"12","100000 Parole D'Amore","Davide"
"13","Endless Summer","Oceana"
"14","Tensione Evolutiva","Jovanotti"
"15","Musica","Fly Project"
"16","She Wolf (Falling To Pieces)","David Guetta & Sia"
"17","One Day/Reckoning Song","Asaf Avidan & The Mojos"
"18","Live While We're Young","One Direction"
"19","Candy","Robbie Williams"
"20","Skyfall","Adele"
