"rank","title","artist"
"1","Occidentali's Karma","Francesco Gabbani"
"2","Shape Of You","Ed Sheeran"
"3","Despacito","Luis Fonsi & Daddy Yankee"
"4","Rockabye","Clean Bandit, Sean Paul & Anne-Marie"
"5","Something Just Like This","Chainsmokers & Coldplay"
"6","I Don't Wanna Live Forever","Zayn & Taylor Swift"
"7","Il Diario Degli Errori","Michele Bravi"
"8","All Night","Parov Stelar"
"9","Il Conforto","Tiziano Ferro & Carmen Consoli"
"10","Vietato Morire","Ermal Meta"
"11","Paris","Chainsmokers"
"12","Portami Via","Fabrizio Moro"
"13","Chained To The Rhythm","Katy Perry & Skip Marley"
"14","It Ain't Me","Kygo & Selena Gomez"
"15","Che Sia Benedetta","Fiorella Mannoia"
"16","Piccole Cose","J-AX & Fedez, Alessandra Amoroso"
"17","Chantaje","Shakira & Maluma"
"18","Castle On The Hill","Ed Sheeran"
"19","Tutta Colpa Mia","Elodie"
"20","I Feel It Coming","Weeknd & Daft Punk"
