"rank","title","artist"
"1","Una Volta Ancora","Fred De Palma & Ana Mena"
"2","Non Avere Paura","Tommaso Paradiso"
"3","Pookie","Aya Nakamura"
"4","Yoshi","Machete, Dani Faiv, Tha Supreme & Fabri Fibra"
"5","Chiasso","Random & Zenit"
"6","Dance Monkey","Tones And I"
"7","Barrio","Mahmood"
"8","Dove E Quando","Benji & Fede"
"9","Fuori E Dentro","Gemitaiz, Madman & Tha Supreme"
"10","Cin Cin","Alfa & Yanomi"
"11","Ti Volevo Dedicare","Rocco Hunt, J-AX & Boomdabash"
"12","Senorita","Shawn Mendes & Camila Cabello"
"13","Margarita","Elodie & Marracash"
"14","Settembre","Gazelle"
"15","Lento","Boro Boro & Mambolosco"
"16","Accetto Miracoli","Tiziano Ferro"
"17","Lalala","Y2K & Bbno$"
"18","Lazza","Ouver2re"
"19","Irama","Arrogante"
"20","Esagono","Gemitaiz, Madman & Salmo"
