"rank","title","artist"
"1","Cara Italia","Ghali"
"2","Cupido","Sfera Ebbasta & Quavo"
"3","Rockstar","Sfera Ebbasta"
"4","Sciroppo","Sfera Ebbasta & DrefGold"
"5","Perfect","Ed Sheeran"
"6","Ricchi & Sempre","Sfera Ebbasta"
"7","Non E Detto","Laura Pausini"
"8","Serpenti A Sonagli","Sfera Ebbasta"
"9","Uber","Sfera Ebbasta"
"10","Centro","MadMan & Coez"
"11","20 Collane","Sfera Ebbasta"
"12","Bancomat","Sfera Ebbasta"
"13","XNX","Sfera Ebbasta"
"14","La Musica Non C'e","Coez"
"15","Tran Tran","Sfera Ebbasta"
"16","Legenda","Sfera Ebbasta"
"17","Ipernova","Mr. Rain"
"18","Irraggiungibile","Shade & Federica Carta"
"19","Sbagliato","LowLow & Riki"
"20","Havana","Camila Cabello & Young Thug"
