"rank","title","artist"
"1","Feel","Robbie Williams"
"2","Per Me E' Importante","Tiromancino"
"3","Die Another Day","Madonna"
"4","Lose Yourself","Eminem"
"5","Jenny From The Block","Jennifer Lopez"
"6","Vieni A Vedere Perche'","Cesare Cremonini"
"7","Ci Sono Anch'io","883"
"8","Objection (Tango)","Shakira"
"9","Asereje","Las Ketchup"
"10","Electrical Storm","U2"
"11","Sk8er Boi","Avril Lavigne"
"12","Hey Sexy Lady","Shaggy"
"13","Round Round","Sugababes"
"14","Sorry Seems To Be The Hardest Word","Blue & Elton John"
"15","Dirrty","Christina Aguilera"
"16","Underneath Your Clothes","Shakira"
"17","L'eccezione","Carmen Consoli"
"18","I'm Gonna Getcha Good!","Shania Twain"
"19","The Game Of Love","Santana & Michelle Branch"
"20","La Canzone Di Pinocchio","Roberto Benigni"
