"rank","title","artist"
"1","Happy","Pharrell Williams"
"2","Rather Be","Clean Bandit & Jess Glynne"
"3","Jubel","Klingande"
"4","Changes","Faul"
"5","Logico # 1","Cesare Cremonini"
"6","Stolen Dance","Milky Chance"
"7","Dark Horse","Katy Perry"
"8","Tous Les Memes","Stromae"
"9","Magic","Coldplay"
"10","Controvento","Arisa"
"11","Budapest","George Ezra"
"12","Liar Liar","Cris Cab"
"13","Hey Brother","Avicii"
"14","Timber","Pitbull & Ke$ha"
"15","Demons","Imagine Dragons"
"16","Dannate Nuvole","Vasco Rossi"
"17","Let Her Go","Passenger"
"18","Dusty Men","Saule & Charlie Winston"
"19","Vivendo Adesso","Francesco Renga"
"20","Can't Remember To Forget You","Shakira & Rihanna"
