"rank","title","artist"
"1","Ordinary Love","U2"
"2","Stardust","Mika & Chiara"
"3","Let Her Go","Passenger"
"4","Jubel","Klingande"
"5","Wrecking Ball","Miley Cyrus"
"6","Unconditionally","Katy Perry"
"7","Royals","Lorde"
"8","The Monster","Eminem & Rihanna"
"9","La Vita E La Felicita","Michele Bravi"
"10","Burn","Ellie Goulding"
"11","Go Gentle","Robbie Williams"
"12","Roar","Katy Perry"
"13","Talk Dirty","Jason Derulo & 2 Chainz"
"14","Wake Me Up!","Avicii"
"15","L'Anima Vola","Elisa"
"16","Quando Una Stella Muore","Giorgia"
"17","L'Amore Non Mi Basta","Emma"
"18","Bonfire Heart","James Blunt"
"19","You & I","One Direction"
"20","Mad World","Michael Andrews & Gary Jules"
