"rank","title","artist"
"1","Italiana","J-AX & Fedez"
"2","Tesla","Capo Plaza, Sfera Ebbasta & DrefGold"
"3","Peace & Love","Charlie Charles, Sfera Ebbasta & Ghali"
"4","La Cintura","Alvaro Soler"
"5","Questa Nostra Stupida Canzone D'Amore","Thegiornalisti"
"6","Fotografia","Carl Brave, Francesca Michielin & Fabri Fibra"
"7","British","Dark Polo Gang"
"8","Davide","Gemitaiz & Coez"
"9","X","Nicky Jam & J Balvin"
"10","These Days","Rudimental, Jess Glynne & Macklemore"
"11","Flames","David Guetta & Sia"
"12","Paracetamolo","Calcutta"
"13","Malibu","Vegas Jones"
"14","One Kiss","Calvin Harris & Dua Lipa"
"15","Cupido","Sfera Ebbasta & Quavo"
"16","Moriro Da Re","Maneskin"
"17","Crazy","Lost Frequencies & Zonderling"
"18","Ne E Valsa La Pena","Capo Plaza & Ghali"
"19","Mwaka Moon","Kalash & Damso"
"20","Malibu","Carl Brave & Gemitaiz"
