"rank","title","artist"
"1","Blun7 A Swishland","Tha Supreme"
"2","Dance Monkey","Tones And I"
"3","Charles Manson (Buon Natale2)","Salmo, Dani Faiv & Nitro, Lazza"
"4","Fuck 3X","Tha Supreme"
"5","Supreme (L'Ego)","Marracash, Tha Supreme & Sfera Ebbasta"
"6","Soldi In Nero","Shiva & Sfera Ebbasta"
"7","Crudelia (I Nervi)","Marracash"
"8","Ritmo","Black Eyed Peas"
"9","Ti Volevo Dedicare","Rocco Hunt, J-AX & Boomdabash"
"10","Non Avere Paura","Tommaso Paradiso"
"11","Pookie (Remix)","Aya Nakamura & Capo Plaza"
"12","Memories","Maroon 5"
"13","Sw1n6o","Tha Supreme & Salmo"
"14","m12ano","Tha Supreme & Mara Sattei"
"15","All I Want For Christmas Is You","Mariah Carey"
"16","Bravi A Cadere","Marracash"
"17","Taste (Make It Shake)","Aitch & Shiva"
"18","Una Volta Ancora","Fred De Palma & Ana Mena"
"19","Barrio","Mahmood"
"20","Don't Start Now","Dua Lipa"
