"rank","title","artist"
"1","Bailando","Enrique Iglesias"
"2","Prayer In C (Robin Schulz Remix)","Lilly Wood & Prick"
"3","Hideaway","Kiesza"
"4","Lovers On The Sun","David Guetta & Sam Martin"
"5","A Sky Full Of Stars","Coldplay"
"6","Maps","Maroon 5"
"7","Geronimo","Sheppard"
"8","Summer","Calvin Harris"
"9","Boom Clap","Charli XCX"
"10","Il Mio Giorno Piu Bello Nel Mondo","Francesco Renga"
"11","Am I Wrong","Nico & Vinz"
"12","Rude","Magic!"
"13","Problem","Ariana Grande & Iggy Azalea"
"14","Stay With Me","Sam Smith"
"15","Lasciami Entrare","Valerio Scanu"
"16","Sayonara","Club Dogo & Lele Spedicato Negramaro"
"17","All Of Me","John Legend"
"18","Waves","Mr Probz"
"19","Chandelier","Sia"
"20","When The Beat Drops Out","Marlon Roudette"
