"rank","title","artist"
"1","Despacito","Luis Fonsi & Daddy Yankee"
"2","Shape Of You","Ed Sheeran"
"3","Caramelle","Dark Polo Gang"
"4","Subeme La Radio","Enrique Iglesias, Descemer Bueno, Zion & Lennox"
"5","Something Just Like This","Chainsmokers & Coldplay"
"6","Believer","Imagine Dragons"
"7","Occidentali's Karma","Francesco Gabbani"
"8","Symphony","Clean Bandit & Zara Larsson"
"9","Be Mine","Ofenbach"
"10","It Ain't Me","Kygo & Selena Gomez"
"11","Perdo Le Parole","RIKI"
"12","No Lie","Sean Paul & Dua Lipa"
"13","You Don't Know Me","Jax Jones & Raye"
"14","Sign Of The Times","Harry Styles"
"15","Rockabye","Clean Bandit, Sean Paul & Anne-Marie"
"16","Fenomeno","Fabri Fibra"
"17","Galway Girl","Ed Sheeran"
"18","Cold","Maroon 5 & Future"
"19","Pamplona","Fabri Fibra & Thegiornalisti"
"20","Swalla","Jason Derulo, Nicki Minaj & Ty Dolla $ign"
