"rank","title","artist"
"1","Soldi","Mahmood"
"2","Con Calma","Daddy Yankee & Snow"
"3","Per Un Milione","BoomDaBash"
"4","Calma (Remix)","Pedro Capo & Farruko"
"5","Mademoiselle","Sfera Ebbasta"
"6","Sweet But Psycho","Ava Max"
"7","E Sempre Bello","Coez"
"8","I Tuoi Particolari","Ultimo"
"9","Shallow","Lady Gaga & Bradley Cooper"
"10","Il Cielo Nella Stanza","Salmo & Nstasia"
"11","La Ragazza Con Il Cuore Di Latta","Irama"
"12","Blu","Rkomi & Elisa"
"13","Baila Baila Baila","Ozuna"
"14","Hola (I Say)","Marco Mengoni & Tom Walker"
"15","Senza Farlo Apposta","Shade & Federica Carta"
"16","Certe Donne Brillano","Ligabue"
"17","Giant","Calvin Harris & Rag'n'Bone Man"
"18","Anche Fragile","Elisa"
"19","Happier","Marshmello & Bastille"
"20","Wow.","Post Malone"
