"rank","title","artist"
"1","Riccione","Thegiornalisti"
"2","Senza Pagare","J- AX & Fedez, T- Pain"
"3","Voglio Ballare Con Te","Baby K & Andres Dvicio"
"4","L'Esercito Del Selfie","Takagi & Ketra, Lorenzo Fragola & Arisa"
"5","Despacito","Luis Fonsi & Daddy Yankee"
"6","Mi Gente","J Balvin & Willy William"
"7","Pamplona","Fabri Fibra & Thegiornalisti"
"8","Thunder","Imagine Dragons"
"9","Tutto Per Una Ragione","Benji & Fede, Annalisa"
"10","Volare","Fabio Rovazzi & Gianni Morandi"
"11","Something Just Like This","Chainsmokers & Coldplay"
"12","More Than You Know","Axwell & Ingrosso"
"13","Attention","Charlie Puth"
"14","El Party","Jake La Furia & Alessio La Profunda Melodia"
"15","There's Nothing Holdin' Me Back","Shawn Mendes"
"16","2U","David Guetta & Justin Bieber"
"17","Lamborghini","Gue Pequeno & Sfera Ebbasta"
"18","Happy Days","Ghali"
"19","Wild Thoughts","DJ Khaled, Rihanna & Bryson Tiller"
"20","No Lie","Sean Paul & Dua Lipa"
