"rank","title","artist"
"1","Balada ","Gusttavo Lima"
"2","Endless Summer","Oceana"
"3","Payphone","Maroon 5 & Wiz Khalifa"
"4","Ma Cherie","DJ Antoine"
"5","Cercavo Amore","Emma"
"6","Tu Mi Porti Su","Giorgia"
"7","Come Un Pittore","Moda"
"8","Girl Gone Wild","Madonna"
"9","We Are Young","Fun. & Janelle Monae"
"10","Summer Paradise","Simple Plan & K'naan"
"11","Senza Riserva","Annalisa"
"12","We Found Love","Rihanna & Calvin Harris"
"13","Somebody That I Used To Know","Gotye & Kimbra"
"14","Sara Possibile","Nicole Tuzii"
"15","Goodbye Kiss","Kasabian"
"16","Come Se Non Fosse Stato Mai Amore","Marco Carta"
"17","These Boots Are Made For Walkin","Planet Funk"
"18","Dance Again","Jennifer Lopez & Pitbull"
"19","Ci Vediamo A Casa","Dolcenera"
"20","Non E L'inferno","Emma"
