"rank","title","artist"
"1","Torna A Casa","Maneskin"
"2","Shallow","Lady Gaga & Bradley Cooper"
"3","Taki Taki","DJ Snake, Ozuna, Selena Gomez & Cardi B"
"4","Voglio","Marco Mengoni"
"5","Fuoco E Benzina","Emis Killa"
"6","Cambiare Adesso","Dark Polo Gang"
"7","90MIN","Salmo"
"8","Buona Vita","Marco Mengoni"
"9","Girls Like You","Maroon 5 & Cardi B"
"10","Nuvola","Side Baby & DrefGold"
"11","Promises","Calvin Harris & Sam Smith"
"12","Cascare Nei Tuoi Occhi","Ultimo"
"13","New York","Thegiornalisti"
"14","In My Mind","Dynoro & Gigi D'Agostino"
"15","My Life Is Going On","Burak Yeter & Cecilia Krull"
"16","Pablo","Rvssian & Sfera Ebbasta"
"17","MIA","Bad Bunny & Drake"
"18","Rollercoaster","Emis Killa"
"19","D'Estate Non Vale","Fred De Palma & Ana Mena"
"20","Tutto Tua Madre","J-AX"
