"rank","title","artist"
"1","Prima Di Ogni Cosa","Fedez"
"2","Torna A Casa","Maneskin"
"3","Taki Taki","DJ Snake, Ozuna, Selena Gomez & Cardi B"
"4","Shallow","Lady Gaga & Bradley Cooper"
"5","Cascare Nei Tuoi Occhi","Ultimo"
"6","Mondiale","Emma"
"7","Se Piovesse Il Tuo Nome","Elisa"
"8","Fuoco E Benzina","Emis Killa"
"9","90MIN","Salmo"
"10","Promises","Calvin Harris & Sam Smith"
"11","Rollin","Gemitaiz & Mixer T"
"12","Girls Like You","Maroon 5 & Cardi B"
"13","In My Mind","Dynoro & Gigi D'Agostino"
"14","Tutto Tua Madre","J-AX"
"15","Moriro Da Re","Maneskin"
"16","My Life Is Going On","Burak Yeter & Cecilia Krull"
"17","MIA","Bad Bunny & Drake"
"18","New York","Thegiornalisti"
"19","Poesia Senza Veli","Ultimo"
"20","Le Parole Lontane","Maneskin"
