"rank","title","artist"
"1","Malibu","Vegas Jones"
"2","Moriro Da Re","Maneskin"
"3","God's Plan","Drake"
"4","X","Nicky Jam & J Balvin"
"5","Cupido","Sfera Ebbasta & Quavo"
"6","Cara Italia","Ghali"
"7","Questa Nostra Stupida Canzone D'Amore","Thegiornalisti"
"8","Rockstar","Sfera Ebbasta"
"9","These Days","Rudimental, Jess Glynne & Macklemore"
"10","Pem Pem","Elettra Lamborghini"
"11","Perfect","Ed Sheeran"
"12","Sciroppo","Sfera Ebbasta & DrefGold"
"13","IDGAF","Dua Lipa"
"14","Una Vita In Vacanza","Lo Stato Sociale"
"15","Brillo","Vegas Jones, Madman & Gemitaiz"
"16","Napapijri","Samuel Heron & Sick Luke"
"17","Ricchi & Sempre","Sfera Ebbasta"
"18","Boss","DrefGold"
"19","Il Ballo Delle Incertezze","Ultimo"
"20","Echame La Culpa","Luis Fonsi & Demi Lovato"
