"rank","title","artist"
"1","Mediterranea","Irama"
"2","Polvere","Tedua, Chris Nolan & Ava, Capo Plaza"
"3","Lo Sai","Tedua & Sick Luke"
"4","Mamacita","Black Eyed Peas, Ozuna & J.Rey Soul"
"5","Party HH","Tedua, Lazza & Chris Nolan"
"6","Il Bacio Di Klimt","Emanuele Aloia"
"7","Colori","Tedua, Rkomi & Chris Nolan"
"8","Manhattan","Tedua, Izi, Vaz Te, Guesan, Ill Rave & Chris Nolan"
"9","Sono Un Bravo Ragazzo Un Po Fuori Di Testa","Random"
"10","Good Times","Ghali"
"11","Purple","Tedua & Chris Nolan"
"12","Vita Vera","Tedua & Chris Nolan"
"13","Mare Mosso","Tedua, Bresh & Garelli"
"14","Pour Toujours","Tedua, Dargen Damico & Chris Nolan, Ghali"
"15","Spigoli","Carl Brave, Mara Sattei & Tha Supreme"
"16","Bro II","Tedua, Ernia & Chris Nolan"
"17","Rockstar","DaBaby & Roddy Ricch"
"18","Elegante","DrefGold & Sfera Ebbasta"
"19","Lo-fi Wuhan","Tedua & Shune"
"20","Motivo","Tedua & Chris Nolan"
