"rank","title","artist"
"1","Perdonami","Salmo"
"2","Chosen","Maneskin"
"3","Favorisca I Sentimenti","J-AX & Fedez"
"4","La Musica Non C'e","Coez"
"5","L'Amore E","Enrico Nigiotti"
"6","Perfect","Ed Sheeran"
"7","Irraggiungibile","Shade & Federica Carta"
"8","Havana","Camila Cabello & Young Thug"
"9","La Legge Del Piu Forte","Tedua & Chris Nolan"
"10","Rockstar","Post Malone & 21 Savage"
"11","Sconosciuti Da Una Vita","J-AX & Fedez"
"12","Trapano","MadMan"
"13","Giovane Fuoriclasse","Capo Plaza & Ava"
"14","Poetica","Cesare Cremonini"
"15","What Lovers Do","Maroon 5 & SZA"
"16","Dusk Till Dawn","Zayn & Sia"
"17","Fino All Imbrunire","Negramaro"
"18","New Rules","Dua Lipa"
"19","Habibi","Ghali"
"20","Ti Fa Stare Bene","Caparezza"
