"rank","title","artist"
"1","Get Lucky","Daft Punk"
"2","Just Give Me A Reason","P!nk & Nate Ruess"
"3","Blurred Lines","Robin Thicke"
"4","I'm In Love","Ola"
"5","Play Hard","David Guetta"
"6","Pompeii","Bastille"
"7","My Head Is A Jungle","Wankelmut & Emma Louise"
"8","Thrift Shop","Macklemore, Ryan Lewis & Wanz"
"9","Bravo Ragazzo","Gue Pequeno"
"10","Cigno Nero","Fedez & Francesca Michielin"
"11","L'essenziale","Marco Mengoni"
"12","I Follow Rivers","Lykke Li"
"13","Sotto Casa","Max Gazze"
"14","Scream & Shout","Will.i.am & Britney Spears"
"15","100000 Parole D'Amore","Davide"
"16","I See You","Jutty Ranx"
"17","Gentleman","PSY"
"18","Non Passerai","Marco Mengoni"
"19","Rose Nere","Gue Pequeno"
"20","Musica","Fly Project"
