"rank","title","artist"
"1","Hello","Adele"
"2","What Do You Mean?","Justin Bieber"
"3","Ti Ho Voluto Bene Veramente","Marco Mengoni"
"4","Roma Bangkok","Baby K & Giusy Ferreri"
"5","Sorry","Justin Bieber"
"6","Sugar","Robin Schulz & Francesco Yates"
"7","History","One Direction"
"8","Adventure Of A Lifetime","Coldplay"
"9","Marvin Gaye","Charlie Puth & Meghan Trainor"
"10","Renegades","X Ambassadors"
"11","Locked Away","R. City & Adam Levine"
"12","21 Grammi","Fedez"
"13","How Deep Is Your Love","Calvin Harris & Disciples"
"14","La Vita Come","Max Gazze"
"15","Luca Lo Stesso","Luca Carboni"
"16","Focus","Ariana Grande"
"17","Reality","Lost Frequencies & Janieck Devy"
"18","El Perdon","Nicky Jam & Enrique Iglesias"
"19","On My Mind","Ellie Goulding"
"20","Can't Feel My Face","Weeknd"
