"rank","title","artist"
"1","Danza Kuduro","Don Omar & Lucenzo"
"2","Mr. Saxobeat","Alexandra Stan"
"3","On The Floor","Jennifer Lopez & Pitbull"
"4","Set Fire To The Rain","Adele"
"5","Hair","Lady Gaga"
"6","Far L'Amore","Bob Sinclar & Raffaella Carra"
"7","Le Tasche Piene Di Sassi","Jovanotti"
"8","Party Rock Anthem","LMFAO"
"9","Give Me Everything","Pitbull"
"10","Price Tag","Jessie J & B.o.B"
"11","E.T.","Katy Perry"
"12","Diamante Lei E Luce Lui","Annalisa"
"13","Just Can't Get Enough","Black Eyed Peas"
"14","Arrivera","Emma & Moda"
"15","Il Mare Immenso","Giusy Ferreri"
"16","Rolling In The Deep","Adele"
"17","Far L'Amore","Bob Sinclar & Raffaella Carra"
"18","Just The Way You Are","Bruno Mars"
"19","Barbra Streisand","Duck Sauce"
"20","Tutto L'amore Che Ho","Jovanotti"
