"rank","title","artist"
"1","Baby","Sfera Ebbasta & J Balvin"
"2","Tik Tok","Sfera Ebbasta, Marracash & Gue Pequeno"
"3","Hollywood","Sfera Ebbasta & Diplo"
"4","Abracadbra","Sfera Ebbasta & Future"
"5","Macarena","Sfera Ebbasta & Offset"
"6","Male","Sfera Ebbasta"
"7","Bottiglie Prive","Sfera Ebbasta"
"8","$â¬ Freestyle","Sfera Ebbasta"
"9","Giovani Re","Sfera Ebbasta"
"10","Gelosi","Sfera Ebbasta"
"11","Salam Alaikum","Sfera Ebbasta, 7ARI & Steve Aoki"
"12","Ganggang","Sfera Ebbasta & Lil Mosey"
"13","6 AM","Sfera Ebbasta"
"14","Destri","Gazzelle"
"15","Superclassico","Ernia"
"16","Bella Storia","Fedez"
"17","Altalene","Bloody Vinyl, Slait, Tha Supreme & Mara Sattei, Coez"
"18","Mood","24kGoldn & Iann Dior"
"19","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"20","Cuore Nero","Blind"
