"rank","title","artist"
"1","Taki Taki","DJ Snake, Ozuna, Selena Gomez & Cardi B"
"2","Quiero Volver","Sebastian Yatra & Tini"
"3","Cuando Te Bese","Becky G & Paulo Londra"
"4","MIA","Bad Bunny & Drake"
"5","Ya No Tiene Novio","Sebastian Yatra, Mau & Ricky"
"6","Mi Cama","J Balvin, Karol G & Nicky Jam"
"7","Sin Querer Queriendo","Lali, Mau & Ricky"
"8","No Es Justo","J Balvin, Zion & Lennox"
"9","Vaina Loca","Manuel Turizo & Ozuna"
"10","Fuego","Leslie Grace & MyA"
"11","I Like It","Cardi B, Bad Bunny & J Balvin"
"12","Celoso","Lele Pons"
"13","Amor","Los Autenticos Decadentes & Mon Laferte"
"14","Amigos Con Derechos","Maluma & Reik"
"15","Imposible","Luis Fonsi & Ozuna"
"16","Me Gusta Amarte","Luciano Pereyra"
"17","Un Poquito","Diego Torres & Carlos Vives"
"18","No Me Acuerdo","Thalia & Natti Natasha"
"19","La Cintura","Alvaro Soler"
"20","Goodbye","David Guetta, Jason Derulo & Nicki Minaj"
