"rank","title","artist"
"1","Faded","Alan Walker"
"2","7 Years","Lukas Graham"
"3","Hymn For The Weekend","Coldplay & Beyonce"
"4","Ginza","J Balvin"
"5","Light It Up","Major Lazer, Nyla & Fuse Odg"
"6","Work","Rihanna & Drake"
"7","Stressed Out","Twenty One Pilots"
"8","Est-ce Que Tu M`aimes?","Maitre Gims"
"9","Sorry","Justin Bieber"
"10","Fast Car","Jonas Blue & Dakota"
"11","Stitches","Shawn Mendes"
"12","Cheap Thrills","Sia"
"13","No Hero","Elisa"
"14","I Took A Pill In Ibiza","Mike Posner"
"15","Love Yourself","Justin Bieber & Jaden Smith"
"16","Take Me Home","Jess Glynne"
"17","Pillowtalk","Zayn Malik"
"18","Reality","Lost Frequencies & Janieck Devy"
"19","Take Your Time","Sam Hunt"
"20","Adventure Of A Lifetime","Coldplay"
