"rank","title","artist"
"1","Happy","Pharrell Williams"
"2","Midnight","Coldplay"
"3","Changes","Faul"
"4","Rather Be","Clean Bandit & Jess Glynne"
"5","Un Amore Cosi Grande 2014","Negramaro"
"6","Liar Liar","Cris Cab"
"7","Magic","Coldplay"
"8","Stolen Dance","Milky Chance"
"9","Dark Horse","Katy Perry"
"10","Jubel","Klingande"
"11","Tous Les Memes","Stromae"
"12","Domani E Un Altro Film","Dear Jack"
"13","Logico # 1","Cesare Cremonini"
"14","Dannate Nuvole","Vasco Rossi"
"15","Lasciami Entrare","Valerio Scanu"
"16","Budapest","George Ezra"
"17","Demons","Imagine Dragons"
"18","I Got U","Duke Dumont & Jax Jones"
"19","Hey Brother","Avicii"
"20","Controvento","Arisa"
