"rank","title","artist"
"1","Occidentali's Karma","Francesco Gabbani"
"2","Shape Of You","Ed Sheeran"
"3","Despacito","Luis Fonsi & Daddy Yankee"
"4","Rockabye","Clean Bandit, Sean Paul & Anne-Marie"
"5","I Don't Wanna Live Forever","Zayn & Taylor Swift"
"6","Il Diario Degli Errori","Michele Bravi"
"7","Portami Via","Fabrizio Moro"
"8","Il Conforto","Tiziano Ferro & Carmen Consoli"
"9","Che Sia Benedetta","Fiorella Mannoia"
"10","Vietato Morire","Ermal Meta"
"11","All Night","Parov Stelar"
"12","Paris","Chainsmokers"
"13","Piccole Cose","J-AX & Fedez, Alessandra Amoroso"
"14","Castle On The Hill","Ed Sheeran"
"15","It Ain't Me","Kygo & Selena Gomez"
"16","I Feel It Coming","Weeknd & Daft Punk"
"17","Tutta Colpa Mia","Elodie"
"18","Hear Me Now","Alok, Bruno Martini & Zeeba"
"19","Chantaje","Shakira & Maluma"
"20","Human","Rag'n'Bone Man"
