"rank","title","artist"
"1","Danza Kuduro","Don Omar & Lucenzo"
"2","Shimbalaye","Maria Gadu"
"3","Il Piu' Grande Spettacolo Dopo Il Big Bang","Jovanotti"
"4","Mr. Saxobeat","Alexandra Stan"
"5","Give Me Everything","Pitbull"
"6","The Sound Of Sunshine","Michael Franti & Spearhead"
"7","Il Mio Giorno Migliore","Giorgia"
"8","Rabiosa","Shakira & Pitbull"
"9","Set Fire To The Rain","Adele"
"10","Moves Like Jagger","Maroon 5 & Christina Aguilera"
"11","Price Tag","Jessie J & B.o.B"
"12","California King Bed","Rihanna"
"13","Basta Cosi","Negramaro & Elisa"
"14","On The Floor","Jennifer Lopez & Pitbull"
"15","The Lazy Song","Bruno Mars"
"16","Arrivera","Emma & Moda"
"17","Diamante Lei E Luce Lui","Annalisa"
"18","Just Can't Get Enough","Black Eyed Peas"
"19","Just The Way You Are","Bruno Mars"
"20","Il Mare Immenso","Giusy Ferreri"
