"rank","title","artist"
"1","Una Volta Ancora","Fred De Palma & Ana Mena"
"2","Dove E Quando","Benji & Fede"
"3","Senorita","Shawn Mendes & Camila Cabello"
"4","Jambo","Takagi & Ketra, Omi & Giusy Ferreri"
"5","Yoshi","Machete, Dani Faiv, Tha Supreme & Fabri Fibra"
"6","Mambo Salentino","Boomdabash & Alessandra Amoroso"
"7","Ostia Lido","J-AX"
"8","Calipso","Charlie Charles, Sfera Ebbasta, Mahmood & Fabri Fibra"
"9","Playa","Baby K"
"10","Arrogante","Irama"
"11","Margarita","Elodie & Marracash"
"12","Piece Of Your Heart","Meduza & Goodboys"
"13","Loco Contigo","DJ Snake & J Balvin, Tyga"
"14","Lento","Boro Boro & Mambolosco"
"15","China","Anuel AA, Daddy Yankee, Karol G, J Balvin & Ozuna"
"16","Chiasso","Random & Zenit"
"17","Ho Paura Di Uscire 2","Machete, Salmo & Lazza"
"18","Marylean","Machete, Salmo, Nitro & Marracash"
"19","La Hit Dell' Estate","Shade"
"20","Bad Guy","Billie Eilish"
