"rank","title","artist"
"1","Danza Kuduro","Don Omar & Lucenzo"
"2","Shimbalaye","Maria Gadu"
"3","Il Piu' Grande Spettacolo Dopo Il Big Bang","Jovanotti"
"4","Mr. Saxobeat","Alexandra Stan"
"5","Give Me Everything","Pitbull"
"6","The Sound Of Sunshine","Michael Franti & Spearhead"
"7","Moves Like Jagger","Maroon 5 & Christina Aguilera"
"8","Set Fire To The Rain","Adele"
"9","Il Mio Giorno Migliore","Giorgia"
"10","Rabiosa","Shakira & Pitbull"
"11","Basta Cosi","Negramaro & Elisa"
"12","Price Tag","Jessie J & B.o.B"
"13","California King Bed","Rihanna"
"14","The Lazy Song","Bruno Mars"
"15","On The Floor","Jennifer Lopez & Pitbull"
"16","Just Can't Get Enough","Black Eyed Peas"
"17","Arrivera","Emma & Moda"
"18","Diamante Lei E Luce Lui","Annalisa"
"19","Il Mare Immenso","Giusy Ferreri"
"20","Just The Way You Are","Bruno Mars"
