"rank","title","artist"
"1","Splendida Ostinazione","Marco Carta"
"2","Maracana","Emis Killa"
"3","We Are One (Ole Ola)","Pitbull, Jennifer Lopez & Cludia Leitte"
"4","Dare (La La La)","Shakira"
"5","A Sky Full Of Stars","Coldplay"
"6","Un Amore Cosi Grande 2014","Negramaro"
"7","Summer","Calvin Harris"
"8","Waves","Mr Probz"
"9","Il Mio Giorno Piu Bello Nel Mondo","Francesco Renga"
"10","Rather Be","Clean Bandit & Jess Glynne"
"11","Love Never Felt So Good","Michael Jackson"
"12","Addicted To You","Avicii"
"13","Sing","Ed Sheeran"
"14","Papaoutai","Stromae"
"15","Maps","Maroon 5"
"16","Changes","Faul"
"17","Happy","Pharrell Williams"
"18","Non Mi Ami","Giorgia"
"19","Hideaway","Kiesza"
"20","I Got U","Duke Dumont & Jax Jones"
