"rank","title","artist"
"1","Peace & Love","Charlie Charles, Sfera Ebbasta & Ghali"
"2","Italiana","J-AX & Fedez"
"3","Tesla","Capo Plaza, Sfera Ebbasta & DrefGold"
"4","La Cintura","Alvaro Soler"
"5","Davide","Gemitaiz & Coez"
"6","X","Nicky Jam & J Balvin"
"7","Questa Nostra Stupida Canzone D'Amore","Thegiornalisti"
"8","These Days","Rudimental, Jess Glynne & Macklemore"
"9","Malibu","Vegas Jones"
"10","Ne E Valsa La Pena","Capo Plaza & Ghali"
"11","Cupido","Sfera Ebbasta & Quavo"
"12","Flames","David Guetta & Sia"
"13","No Roots","Alice Merton"
"14","Moriro Da Re","Maneskin"
"15","Crazy","Lost Frequencies & Zonderling"
"16","IDGAF","Dua Lipa"
"17","One Kiss","Calvin Harris & Dua Lipa"
"18","God's Plan","Drake"
"19","Cara Italia","Ghali"
"20","Pem Pem","Elettra Lamborghini"
