"rank","title","artist"
"1","Roma Bangkok","Baby K & Giusy Ferreri"
"2","El Perdon","Nicky Jam & Enrique Iglesias"
"3","Maria Salvador","J-AX"
"4","What Do You Mean?","Justin Bieber"
"5","El Mismo Sol","Alvaro Soler & Jennifer Lopez"
"6","Lean On","Major Lazer, Snake & MO"
"7","# Fuori C'e Il Sole","Lorenzo Fragola"
"8","Cheerleader","OMI"
"9","Waiting For Love","Avicii"
"10","L'estate Addosso","Jovanotti"
"11","Can't Feel My Face","Weeknd"
"12","Marvin Gaye","Charlie Puth & Meghan Trainor"
"13","Drag Me Down","One Direction"
"14","Firestone","Kygo & Conrad"
"15","Don't Worry","Madcon & Ray Dalton"
"16","Are You With Me","Lost Frequencies"
"17","Want To Want Me","Jason Derulo"
"18","Renegades","X Ambassadors"
"19","Sugar","Robin Schulz & Francesco Yates"
"20","Senza Fare Sul Serio","Malika Ayane"
