"rank","title","artist"
"1","Karaoke","Boomdabash & Alessandra Amoroso"
"2","Mediterranea","Irama"
"3","M' Manc","Shablo, Geolier & Sfera Ebbasta"
"4","Non Mi Basta Piu","Baby K & Chiara"
"5","Chico","Gue Pequeno, Rose Villain & Luche"
"6","Immortale","Gue Pequeno & Sfera Ebbasta"
"7","Mamacita","Black Eyed Peas, Ozuna & J.Rey Soul"
"8","Sono Un Bravo Ragazzo Un Po Fuori Di Testa","Random"
"9","Superclassico","Ernia"
"10","Medellin","Gue Pequeno & Lazza"
"11","Cyborg","Gue Pequeno & Geolier"
"12","Bimbi Per Strada","Fedez & Robert Miles"
"13","Good Times","Ghali"
"14","Breaking Me","Topic & A7S"
"15","Tardissimo","Gue Pequeno, Mahmood & Marracash"
"16","Saigon","Gue Pequeno"
"17","Ti Levo Le Collane","Gue Pequeno & Paky"
"18","Il Bacio Di Klimt","Emanuele Aloia"
"19","Guarana","Elodie"
"20","Rockstar","DaBaby & Roddy Ricch"
