"rank","title","artist"
"1","Happy","Pharrell Williams"
"2","Jubel","Klingande"
"3","Hey Brother","Avicii"
"4","Demons","Imagine Dragons"
"5","Let Her Go","Passenger"
"6","Budapest","George Ezra"
"7","Timber","Pitbull & Ke$ha"
"8","Heart To Heart","James Blunt"
"9","Counting Stars","OneRepublic"
"10","Stolen Dance","Milky Chance"
"11","Stardust","Mika & Chiara"
"12","1977","Ana Tijoux"
"13","Stay The Night","Zedd & Hayley Williams"
"14","Tous Les Memes","Stromae"
"15","Invisible","U2"
"16","Ordinary Love","U2"
"17","Shot Me Down","David Guetta & Skylar Grey"
"18","I'm Your Sacrifice","Ozark Henry"
"19","The Monster","Eminem & Rihanna"
"20","Liberi","Tiromancino"
