"rank","title","artist"
"1","Auto Blu","Shiva & Eiffel 65"
"2","Fiori Di Chernobyl","Mr. Rain"
"3","Dilemme","Lous And The Yakuza, Tha Supreme & Mara Sattei"
"4","Good Times","Ghali"
"5","Blinding Lights","Weeknd"
"6","Roses","SAINt JHN"
"7","Bando","Anna"
"8","Toosie Slide","Drake"
"9","16 Marzo","Achille Lauro & Gow Tribe"
"10","Rapide","Mahmood"
"11","Chega","Gaia"
"12","Tusa","Karol G & Nicki Minaj"
"13","Ringo Starr","Pinguini Tattici Nucleari"
"14","Boogieman","Ghali & Salmo"
"15","Don't Start Now","Dua Lipa"
"16","Dance Monkey","Tones And I"
"17","Fai Rumore","Diodato"
"18","Per Sentirmi Vivo","Fasma & G G"
"19","Blun7 A Swishland","Tha Supreme"
"20","Viceversa","Fransesco Gabbani"
