"rank","title","artist"
"1","Bando","Anna"
"2","Good Times","Ghali"
"3","Boogieman","Ghali & Salmo"
"4","Ringo Starr","Pinguini Tattici Nucleari"
"5","Neon - Le Ali","Marracash & Elisa"
"6","Rapide","Mahmood"
"7","Fai Rumore","Diodato"
"8","Blinding Lights","Weeknd"
"9","Per Sentirmi Vivo","Fasma & G G"
"10","Rap Shit","Nitro, Tha Supreme & Gemitaiz"
"11","Musica","Elettra Lamborghini"
"12","Viceversa","Fransesco Gabbani"
"13","Snitch & Impicci","DrefGold & FSK Satellite"
"14","Blun7 A Swishland","Tha Supreme"
"15","Me Ne Frego","Achille Lauro"
"16","Tusa","Karol G & Nicki Minaj"
"17","Dance Monkey","Tones And I"
"18","Marymango","Ghali & Tha Supreme"
"19","OKAY?!","Nitro & Lazza"
"20","Before You Go","Lewis Capaldi"
