"rank","title","artist"
"1","The Saints Are Coming","U2 & Green Day"
"2","Io Canto","Laura Pausini"
"3","Jump","Madonna"
"4","Lovelight","Robbie Williams"
"5","Instabile","Nek"
"6","Ed Ero Contentissimo","Tiziano Ferro"
"7","This Is Not Real Love","George Michael"
"8","Stop The Clocks","Oasis"
"9","Martyr","Depeche Mode"
"10","Primo Appuntamento","Gigi D'alessio"
"11","Sei Parte Di Me","Zero Assoluto"
"12","Hurt","Christina Aguilera"
"13","I Don't Feel Like Dancin'","Scissor Sisters"
"14","Sexy Back","Justin Timberlake"
"15","Come Si Fa...?","Tozzi/masini"
"16","Runaway","Jamiroquai"
"17","Smack That","Akon & Eminem"
"18","Rock This Party (Everybody Dance Now)","Bob Sinclar"
"19","Svegliarsi La Mattina","Zero Assoluto"
"20","Save Room","John Legend"
