"rank","title","artist"
"1","Stardust","Mika & Chiara"
"2","Let Her Go","Passenger"
"3","Burn","Ellie Goulding"
"4","Royals","Lorde"
"5","Dope","Lady Gaga"
"6","L'Anima Vola","Elisa"
"7","Wrecking Ball","Miley Cyrus"
"8","Se Non Te","Laura Pausini"
"9","Wake Me Up!","Avicii"
"10","Quando Una Stella Muore","Giorgia"
"11","Love Me Again","John Newman"
"12","Summertime Sadness","Lana Del Rey"
"13","Bonfire Heart","James Blunt"
"14","Roar","Katy Perry"
"15","L'Amore Non Mi Basta","Emma"
"16","The Monster","Eminem & Rihanna"
"17","Cambia-Menti","Vasco Rossi"
"18","Animals","Martin Garrix"
"19","Il Sale Della Terra","Ligabue"
"20","Same Love","Macklemore & Ryan Lewis"
