"rank","title","artist"
"1","Cabriolet","Salmo & Sfera Ebbasta"
"2","Stai Zitto","Salmo & Fabri Fibra"
"3","Il Cielo Nella Stanza","Salmo & Nstasia"
"4","Torna A Casa","Maneskin"
"5","Lunedi","Salmo"
"6","Ho Paura Di Uscire","Salmo"
"7","Sparare Alla Luna","Salmo & Coez"
"8","Ricchi E Morti","Salmo"
"9","90MIN","Salmo"
"10","Dispovery Channel","Salmo & Nitro"
"11","Prima Di Ogni Cosa","Fedez"
"12","PÎ§Î","Salmo"
"13","Ora Che Fai?","Salmo"
"14","Perdonami","Salmo"
"15","Taki Taki","DJ Snake, Ozuna, Selena Gomez & Cardi B"
"16","Tie","Salmo"
"17","Shallow","Lady Gaga & Bradley Cooper"
"18","Cambiare Adesso","Dark Polo Gang"
"19","Cascare Nei Tuoi Occhi","Ultimo"
"20","Se Piovesse Il Tuo Nome","Elisa"
