"rank","title","artist"
"1","Una Vita In Vacanza","Lo Stato Sociale"
"2","Non Mi Avete Fatto Niente","Ermal Meta & Fabrizio Moro"
"3","Il Mondo Prima Di Te","Annalisa"
"4","Cara Italia","Ghali"
"5","Cupido","Sfera Ebbasta & Quavo"
"6","Il Ballo Delle Incertezze","Ultimo"
"7","Rockstar","Sfera Ebbasta"
"8","Perfect","Ed Sheeran"
"9","Sciroppo","Sfera Ebbasta & DrefGold"
"10","Frida (Mai Mai Mai)","Kolors"
"11","Serio","Emis Killa & Capo Plaza"
"12","Ricchi & Sempre","Sfera Ebbasta"
"13","Pem Pem","Elettra Lamborghini"
"14","Serpenti A Sonagli","Sfera Ebbasta"
"15","Uber","Sfera Ebbasta"
"16","La Musica Non C'e","Coez"
"17","Ipernova","Mr. Rain"
"18","Echame La Culpa","Luis Fonsi & Demi Lovato"
"19","Non Smettere Mai Di Cercarmi","Noemi"
"20","La Leggenda Di Cristalda E Pizzomunno","Max Gazze"
