"rank","title","artist"
"1","Arrivera","Emma & Moda"
"2","Chiamami Ancora Amore","Roberto Vecchioni"
"3","Yanez","Davide Van De Sfroos"
"4","Born This Way","Lady Gaga"
"5","Eh...Gia","Vasco Rossi"
"6","Fino In Fondo","Luca Barbarossa"
"7","Vivo Sospesa","Nathalie"
"8","Il Mare Immenso","Giusy Ferreri"
"9","Tutto L'amore Che Ho","Jovanotti"
"10","Tranne Te","Fabri Fibra"
"11","What's My Name?","Rihanna & Drake"
"12","Barbra Streisand","Duck Sauce"
"13","Just The Way You Are","Bruno Mars"
"14","Hello","Martin Solveig"
"15","La Mia Storia Con Te","Alessandra Amoroso"
"16","Replay","Iyaz"
"17","Airplanes","B.o.B"
"18","Loca","Shakira & El Cata"
"19","Te Amo","Rihanna"
"20","The Flood","Take That"
