"rank","title","artist"
"1","Est-ce Que Tu M`aimes?","Maitre Gims"
"2","Ginza","J Balvin"
"3","Sorry","Justin Bieber"
"4","Stitches","Shawn Mendes"
"5","Take Me Home","Jess Glynne"
"6","Adventure Of A Lifetime","Coldplay"
"7","What Do You Mean?","Justin Bieber"
"8","Hello","Adele"
"9","Locked Away","R. City & Adam Levine"
"10","Ti Ho Voluto Bene Veramente","Marco Mengoni"
"11","Reality","Lost Frequencies & Janieck Devy"
"12","Hotline Bling","Drake"
"13","Love Yourself","Justin Bieber & Jaden Smith"
"14","Volevo Te","Giusy Ferreri"
"15","Beautiful Disaster","Fedez & Mika"
"16","Roma Bangkok","Baby K & Giusy Ferreri"
"17","Sugar","Robin Schulz & Francesco Yates"
"18","7 Years","Lukas Graham"
"19","Ego","Willy William"
"20","How Deep Is Your Love","Calvin Harris & Disciples"
