"rank","title","artist"
"1","Leon","Melancholia"
"2","Cuore Nero","Blind"
"3","Vent'Anni","Maneskin"
"4","Vittoria","Casadilego"
"5","One Cup Of Happiness","Little Pieces Of Marmelade"
"6","Cornici Bianche","MYDRAMA"
"7","Bomba","Vergo"
"8","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"9","Head & Heart","Joel Corry X MNEK"
"10","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
