"rank","title","artist"
"1","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
"2","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"3","22 Settembre","Ultimo"
"4","Bella Storia","Fedez"
"5","Destri","Gazzelle"
"6","Superclassico","Ernia"
"7","A Un Passo Dalla Luna","Rocco Hunt X Ana Mena"
"8","Head & Heart","Joel Corry X MNEK"
"9","Rimmel","Tiziano Ferro"
"10","Breaking Me","Topic & A7S"
