"rank","title","artist"
"1","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
"2","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"3","Latina","Emma"
"4","Cuore di Cemento","Moda"
"5","La Storia Infinita","Pinguini Tattici Nucleari"
"6","A Un Passo Dalla Luna","Rocco Hunt X Ana Mena"
"7","Karaoke","BoomDaBash & Alessandra Amoroso"
"8","Dynamite","BTS"
"9","Savage Love (Laxed - Siren Beat)","Jawsh 685 x Jason Derulo"
"10","Breaking Me","Topic & A7S"
