"rank","title","artist"
"1","All I Want For Christmas Is You","Mariah Carey"
"2","Altalene","BLOODY VINYL,Slait & tha Supreme Featuring Mara Sattei & Coez"
"3","Don'T Worry","BoomDaBash"
"4","Cuore Nero","Blind"
"5","Last Christmas","Wham!"
"6","Save Your Tears","The Weeknd"
"7","Matches","Britney Spears & Backstreet Boys"
"8","Vittoria","Casadilego"
"9","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"10","Let's Love","David Guetta & Sia"
