"rank","title","artist"
"1","All I Want For Christmas Is You","Mariah Carey"
"2","Jingle Bell Rock","Achille Lauro Featuring Annalisa"
"3","Don'T Worry","BoomDaBash"
"4","Save Your Tears","The Weeknd"
"5","Last Christmas","Wham!"
"6","Bella Storia","Fedez"
"7","Cuore Nero","Blind"
"8","Let's Love","David Guetta & Sia"
"9","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"10","Promettimi","Roccuzzo"
