"rank","title","artist"
"1","All I Want For Christmas Is You","Mariah Carey"
"2","7+3","Ultimo"
"3","Afterglow","Ed Sheeran"
"4","Last Christmas","Wham!"
"5","Don'T Worry","BoomDaBash"
"6","Feliz Navidad","Jose Feliciano"
"7","Save Your Tears","The Weeknd"
"8","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"9","Vent'Anni","Maneskin"
"10","Bella Storia","Fedez"
