"rank","title","artist"
"1","Io Non Sono Li","Claudio Baglioni"
"2","Vent'Anni","Maneskin"
"3","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"4","L'Amore Sublime","Renato Zero"
"5","Cuore Nero","Blind"
"6","Head & Heart","Joel Corry X MNEK"
"7","Let's Love","David Guetta & Sia"
"8","Leon","Melancholia"
"9","Jerusalema","Master KG Featuring Burna Boy & Nomcebo Zikode"
"10","Dynamite","BTS"
