"rank","title","artist"
"1","Siccome Sei","Giordana Angi"
"2","Life Goes On","BTS"
"3","Volente O Nolente","Ligabue"
"4","Hypnotized","Purple Disco Machine & Sophie And The Giants"
"5","Blue & Grey","BTS"
"6","Bella Storia","Fedez"
"7","Baby","Sfera Ebbasta & J Balvin"
"8","Prisoner","Miley Cyrus Featuring Dua Lipa"
"9","Cuore Nero","Blind"
"10","Let's Love","David Guetta & Sia"
