"rank","title","artist"
"1","Mr Fini","Gue Pequeno"
"2","Gemelli","Ernia"
"3","Vita Vera Mixtape","Tedua"
"4","DNA","Ghali"
"5","Persona","Marracash"
"6","Banzai: Lato Blu","Frah Quintale"
"7","Spirits In The Forest (Soundtrack)","Depeche Mode"
"8","Montagne Russe","Random"
"9","Fuori Dall'Hype Ringo Starr","Pinguini Tattici Nucleari"
"10","This Is Elodie","Elodie"
