"rank","title","artist"
"1","7","Ligabue"
"2","Famoso","Sfera Ebbasta"
"3","In Questa Storia Che E' La Mia","Claudio Baglioni"
"4","Christmas","Michael Buble"
"5","Accetto Miracoli","Tiziano Ferro"
"6","AHIA!","Pinguini Tattici Nucleari"
"7","D.O.C.","Zucchero"
"8","Letter To You","Bruce Springsteen"
"9","McCartney III","Paul McCartney"
"10","Zerosettanta, Volume Uno","Renato Zero"
