"rank","title","artist"
"1","Buongiorno","Gigi D'Alessio"
"2","Popclub","RIKI"
"3","Mr Fini","Gue Pequeno"
"4","Dark Boys Club","Dark Polo Gang"
"5","Crepe","Irama"
"6","Gemelli","Ernia"
"7","RTL Power Hits Estate 2020","Various Artists"
"8","Emanuele","Geolier"
"9","Fuori Dall'Hype Ringo Starr","Pinguini Tattici Nucleari"
"10","Vita Vera Mixtape","Tedua"
