"rank","title","artist"
"1","Mr Fini","Gue Pequeno"
"2","Gemelli","Ernia"
"3","Vita Vera Mixtape","Tedua"
"4","23 6451","tha Supreme"
"5","J","Lazza"
"6","Whoosh!","Deep Purple"
"7","1990","Achille Lauro"
"8","Emanuele","Geolier"
"9","DNA","Ghali"
"10","Persona","Marracash"
