"rank","title","artist"
"1","1990","Achille Lauro"
"2","Mr Fini","Gue Pequeno"
"3","J","Lazza"
"4","Gemelli","Ernia"
"5","Vita Vera Mixtape","Tedua"
"6","Kiss Kiss Play Summer 2020","Various Artists"
"7","Emanuele","Geolier"
"8","Folklore","Taylor Swift"
"9","Persona","Marracash"
"10","DNA","Ghali"
