"rank","title","artist"
"1","Letter To You","Bruce Springsteen"
"2","BV3","Bloody Vinyl"
"3","Mentre Nessuno Guarda","Mecna"
"4","17","Emis Killa & Jake La Furia"
"5","Coraggio","Carl Brave"
"6","Gemelli","Ernia"
"7","Mr Fini","Gue Pequeno"
"8","Lacrime","Samurai Jay"
"9","1969","Achille Lauro"
"10","Giovane Rondo","Rondodasosa"
