"rank","title","artist"
"1","BV3","Bloody Vinyl"
"2","Coraggio","Carl Brave"
"3","Note di Viaggio Capitolo 2: Non Vi Succedera Niente","Various Artists"
"4","Zerosettanta: Volumetre","Renato Zero"
"5","17","Emis Killa & Jake La Furia"
"6","Gemelli","Ernia"
"7","Mr Fini","Gue Pequeno"
"8","1969","Achille Lauro"
"9","Persona","Marracash"
"10","Crepe","Irama"
