"rank","title","artist"
"1","BV3","Bloody Vinyl"
"2","Zerosettanta: Volumetre","Renato Zero"
"3","Cinema Samuele","Samuele Bersani"
"4","17","Emis Killa & Jake La Furia"
"5","Us + Them","Roger Waters"
"6","1969","Achille Lauro"
"7","Gemelli","Ernia"
"8","Mr Fini","Gue Pequeno"
"9","Persona","Marracash"
"10","23 6451","tha Supreme"
