"rank","title","artist"
"1","Zerosettanta, Volume Due","Renato Zero"
"2","RIOT","Izi"
"3","Qualcosa di Nuovo","Max Pezzali"
"4","Letter To You","Bruce Springsteen"
"5","X Factor 2020: Mixtape","Soundtrack"
"6","BV3","Bloody Vinyl"
"7","Anima Mundi","Axos"
"8","Positions","Ariana Grande"
"9","Napoli 51","Nicola Siciliano"
"10","Zerosettanta: Volumetre","Renato Zero"
