"rank","title","artist"
"1","J","Lazza"
"2","Mr Fini","Gue Pequeno"
"3","Gemelli","Ernia"
"4","Emanuele","Geolier"
"5","Kiss Kiss Play Summer 2020","Various Artists"
"6","Vita Vera Mixtape","Tedua"
"7","DNA","Ghali"
"8","Persona","Marracash"
"9","Radio Italia: Summer Hits 2020","Various Artists"
"10","Fuori Dall'Hype Ringo Starr","Pinguini Tattici Nucleari"
