"rank","title","artist"
"1","Gemelli","Ernia"
"2","Vita Vera Mixtape","Tedua"
"3","Musica da Giostra, Vol. 7","DJ Matrix & Matt Joe"
"4","Rough And Rowdy Ways","Bob Dylan"
"5","DNA","Ghali"
"6","Persona","Marracash"
"7","Montagne Russe","Random"
"8","Translation","The Black Eyed Peas"
"9","ELO","DrefGold"
"10","Homegrown","Neil Young"
