"rank","title","artist"
"1","Famoso","Sfera Ebbasta"
"2","BE","BTS"
"3","Power Up","AC/DC"
"4","Canzoni D'amore Nascoste","Fabrizio Moro"
"5","Accetto Miracoli","Tiziano Ferro"
"6","Le Canzoni Della Nostra Storia","Pooh"
"7","Zerosettanta, Volume Due","Renato Zero"
"8","Delicate Sound Of Thunder","Pink Floyd"
"9","X Factor 2020: Mixtape","Soundtrack"
"10","Contatto","Negramaro"
