"rank","title","artist"
"1","Crepe","Irama"
"2","Mr Fini","Gue Pequeno"
"3","Gemelli","Ernia"
"4","RTL Power Hits Estate 2020","Various Artists"
"5","Emanuele","Geolier"
"6","Vita Vera Mixtape","Tedua"
"7","Fuori Dall'Hype Ringo Starr","Pinguini Tattici Nucleari"
"8","23 6451","tha Supreme"
"9","Persona","Marracash"
"10","Smile","Katy Perry"
